id_orden,sku,volumen_c,unidades_c,importe_c
600,7799977853859,171.5,343,24183.81
600,7799415361896,331.0,331,29986.97
600,7798309305647,30.75,205,4060.18
600,7795079936960,34.8,290,3488.48
600,7792966393254,175.0,350,25075.64
600,7791525126149,57.3,191,5593.53
600,7799150837880,196.0,392,18050.14
600,7796986390587,205.5,137,25786.14
600,7793551860282,727.5,485,86594.45
600,7798236977350,687.0,458,59341.86
601,7798150151442,642.0,428,61323.58
601,7797582450247,57.75,231,7832.73
601,7791216645314,139.0,139,12943.25
601,7792224062885,79.61,419,9991.38
601,7798046717991,234.0,468,33410.77
602,7794089629219,139.5,279,14194.01
602,7799970045752,142.0,142,17743.23
602,7797235707643,676.5,451,100269.72
602,7796683667231,58.2,485,8142.49
602,7797575337645,145.5,291,15541.08
602,7797983430590,514.5,343,66216.39
602,7795950304780,271.0,271,30009.57
602,7798387881246,46.5,186,6939.35
602,7793785505117,85.5,171,10387.87
602,7791441392778,58.95,393,8813.55
602,7796447790562,64.5,430,6768.41
602,7793165685250,267.2,334,35122.98
602,7798699321316,115.0,460,16064.18
603,7791615918722,219.0,219,29642.49
603,7794385387724,444.0,148,43356.45
603,7798605321526,52.56,438,4272.69
603,7795687459714,90.5,181,10316.7
603,7799937437269,377.0,377,41583.27
603,7795716074364,233.0,466,28970.19
603,7799959070775,121.0,242,13437.84
603,7792075238566,191.0,191,26616.03
603,7798666090935,93.6,104,11879.04
604,7797406232118,700.5,467,99289.79
604,7796986390587,426.0,284,37791.16
604,7799977853859,147.5,295,13723.08
604,7799150837880,72.5,145,6852.28
604,7792966393254,198.5,397,22369.35
604,7798309305647,58.35,389,7078.98
604,7795079936960,41.88,349,4067.03
604,7799415361896,188.0,188,24991.92
604,7796943343558,405.0,405,46369.26
604,7792180284220,85.5,342,9326.17
604,7798236977350,745.5,497,67086.47
604,7793551860282,181.5,121,22145.93
604,7795531709504,162.5,325,14934.27
605,7792334979085,348.0,435,45097.95
605,7791451465909,166.5,333,21202.48
605,7795123421029,22.95,153,2835.42
605,7795257520849,159.0,159,19704.88
605,7795168946144,55.8,186,5392.63
605,7798297960653,209.0,418,22243.92
605,7797803387046,91.5,183,7348.22
605,7795769887583,72.45,483,9237.38
605,7799138607365,732.0,244,80517.88
605,7794962792256,68.4,456,9854.35
605,7797154078073,152.5,305,19638.54
606,7799970045752,331.0,331,41707.43
606,7797235707643,721.5,481,73947.89
606,7797182568498,537.0,358,75152.08
606,7793501828940,182.7,203,22503.79
606,7791441392778,16.2,108,1710.35
606,7798699321316,72.0,288,8527.09
606,7796425613731,54.24,452,6594.94
607,7798961173616,365.6,457,47693.56
607,7798016916163,268.0,268,39524.14
607,7795640963052,45.45,303,6476.01
607,7794040577967,256.5,171,20847.44
607,7795819445646,1476.0,492,183313.51
607,7793050823388,66.3,442,6146.49
607,7798774563016,646.5,431,54224.3
607,7796015639515,470.0,470,42822.39
607,7798314400394,264.0,264,39160.67
607,7793981413328,71.82,378,8157.99
608,7793510089657,40.35,269,5931.49
608,7798065093585,226.5,151,19312.72
608,7794403207590,696.0,464,61730.21
608,7796874256494,298.0,298,38905.54
608,7796826806322,321.0,321,28654.01
608,7794003215861,511.5,341,62071.35
608,7796063809770,100.5,201,12763.27
608,7797232268581,86.25,345,11333.88
608,7791060985537,135.0,270,15284.05
608,7791092702635,72.39,381,8415.44
608,7799084365959,422.0,422,43789.85
608,7795185004911,282.0,282,28151.33
608,7795509989193,55.92,466,5808.4
608,7794932213001,276.0,184,37341.54
609,7796502754352,63.0,420,7997.01
609,7793835842981,172.0,344,24229.84
609,7799847724993,444.0,444,64771.87
609,7798959087483,119.0,238,15767.44
609,7791926315768,711.0,474,62556.96
609,7792181408435,371.0,371,40199.41
609,7792170256282,470.0,470,62552.56
609,7799273889461,101.0,101,13850.36
609,7792180453630,428.0,428,40000.78
612,7799445944661,78.9,263,7242.72
612,7792207849846,28.44,237,3530.02
612,7797454100157,375.0,375,52040.52
612,7792627902371,211.5,423,18710.23
612,7792469591285,177.3,197,14912.83
612,7798055289997,484.0,484,40826.19
612,7796133248595,174.0,174,21909.35
612,7798928151155,56.43,297,4666.64
612,7791011452358,414.0,414,36219.92
612,7794636773961,72.0,144,9087.02
612,7793862139852,65.25,261,8565.08
613,7794030917082,223.2,279,25134.45
613,7798867371565,53.0,106,6195.07
613,7791531600093,547.5,365,69243.64
613,7795716074364,126.0,252,17333.73
613,7792707710672,213.0,213,25389.72
613,7798067756154,318.0,318,34229.44
613,7792786577289,1170.0,390,162428.71
613,7794385387724,822.0,274,110383.17
613,7793941720263,151.5,303,17495.91
613,7795179228668,227.5,455,30021.84
613,7795528371123,164.0,164,18776.95
614,7795185004911,454.0,454,46775.92
614,7796826806322,303.0,303,25324.19
614,7794932213001,232.5,155,25530.92
614,7794403207590,489.0,326,58460.29
614,7791060985537,143.0,286,15991.13
614,7799084365959,303.0,303,42642.28
614,7795509989193,18.96,158,2731.53
614,7796063809770,227.0,454,31746.71
614,7796874256494,464.0,464,60329.25
615,7791899378189,80.75,425,7799.48
615,7796792490083,46.92,391,4667.23
615,7794607336871,220.0,440,29855.81
615,7799959422179,51.5,103,7609.33
615,7795878307535,290.0,290,40128.16
615,7792639845544,29.85,199,2461.19
615,7798135088392,492.0,328,71740.88
615,7797947916192,149.0,298,13877.93
615,7795451965784,80.7,269,8412.52
615,7796592612492,123.0,246,13910.15
615,7795719528266,271.0,271,38523.1
615,7799960971127,386.1,429,56124.42
615,7797485816524,31.35,209,3751.03
615,7797308069162,465.0,465,51298.25
615,7792480160540,226.5,453,29267.52
616,7795772545844,101.5,203,10305.48
616,7799780730883,22.05,147,2281.93
616,7796394355299,495.0,495,64475.71
616,7791769019834,207.5,415,21160.07
616,7793959114249,190.5,381,21907.55
616,7797737523726,242.0,242,26877.04
616,7795876511278,1035.0,345,107871.53
616,7799578875868,158.0,158,18672.35
616,7792127359005,431.1,479,62670.15
616,7793370609414,353.0,353,50842.43
616,7799738166859,91.01,479,9249.42
616,7797455053386,49.35,329,6198.07
616,7792884056033,134.0,268,18827.25
616,7792129667244,198.0,198,20303.95
616,7796880881937,434.0,434,35144.02
617,7794654060251,723.0,482,72035.7
617,7797808263701,61.0,122,7345.89
617,7798810893098,107.25,429,9937.09
617,7798708644241,909.0,303,122845.54
617,7799146724139,175.0,175,25848.43
617,7795933289592,76.0,152,6180.17
617,7793358231083,29.55,197,3744.1
617,7798184141239,53.5,107,6379.96
617,7791213451802,215.0,215,24850.37
618,7797215307266,74.5,149,9920.79
618,7796334357080,652.5,435,82788.46
618,7794153232833,93.0,372,8193.59
618,7795905731059,310.0,310,37946.42
618,7793667476005,58.5,117,5954.03
618,7791743645500,145.0,145,20018.93
619,7797650152533,87.2,109,8887.67
619,7794411539036,30.36,253,2689.38
619,7794290879673,304.0,304,25738.44
619,7795645618433,94.0,188,14037.56
619,7792760185165,54.75,219,7680.7
619,7796119134464,90.25,475,13030.6
619,7795786661720,95.5,191,11352.71
619,7795891571189,138.5,277,13254.15
619,7798029428932,138.9,463,11613.65
619,7795282323741,180.0,360,16115.34
619,7791239493360,68.85,459,8504.66
619,7791127169032,104.75,419,14422.6
619,7796369118002,201.0,201,27303.76
619,7794035968248,72.01,379,5768.79
620,7799811982659,260.0,260,27020.57
620,7794369845910,65.75,263,9274.49
620,7793561329242,20.88,174,2356.92
620,7795846736376,300.0,375,35637.83
620,7791809393989,74.0,148,7536.65
620,7794529298458,449.1,499,62339.62
621,7795997249977,190.5,381,17696.62
621,7796277972230,54.0,216,7567.31
621,7795876806395,355.0,355,31463.1
621,7792323304026,149.0,149,20644.75
621,7799335408022,319.0,319,33346.81
621,7794002215231,103.5,207,10417.49
621,7797804236674,936.0,312,133829.98
622,7795968562661,43.8,365,5984.77
622,7796402667027,101.0,404,14206.29
622,7799612745767,59.16,493,6694.93
622,7793866147089,67.0,134,5396.08
622,7793915372349,501.0,334,47698.82
622,7799466783416,77.5,310,6523.87
622,7799380866850,229.5,153,26217.88
622,7797526524909,55.0,110,7742.47
622,7795200100115,53.64,447,6120.71
622,7795710525535,600.0,400,66009.26
622,7795167795692,190.0,380,24060.32
623,7791606847041,408.0,408,50742.69
623,7797878021419,30.36,253,3501.95
623,7796901106840,376.0,376,48885.37
623,7799743629717,235.5,157,25989.06
623,7799069963869,26.0,104,3629.91
623,7798775103997,112.0,448,12563.14
623,7795080568359,85.5,342,9909.82
623,7798289618602,344.0,344,31747.8
623,7799038901197,127.0,254,11307.58
623,7796575382880,655.5,437,64719.59
623,7792866262313,170.0,170,18394.8
624,7799612745767,52.32,436,6767.39
624,7795710525535,217.5,145,23972.31
624,7797526524909,84.5,169,9768.5
624,7799380866850,172.5,115,14296.72
624,7795167795692,209.5,419,17259.36
624,7795200100115,45.24,377,4978.48
624,7799466783416,108.75,435,13938.38
624,7796402667027,62.5,250,5666.63
625,7795564116492,1188.0,396,154105.95
625,7791841533263,333.0,333,32933.16
625,7796848727485,52.95,353,6782.57
625,7798595430429,151.0,302,15179.26
625,7795780049755,35.15,185,4464.12
626,7794030917082,80.0,100,10147.48
626,7793941720263,146.5,293,18651.64
626,7795179228668,246.5,493,33525.35
626,7795528371123,339.0,339,37828.41
626,7798992494464,233.0,233,28986.65
626,7792617399956,457.0,457,43132.56
626,7797885757099,74.5,149,11076.07
626,7794138911887,394.2,438,37880.4
627,7791111100774,224.0,224,20948.11
627,7796627806947,33.48,279,4104.47
627,7797635884286,17.7,118,2290.47
627,7793523573787,42.15,281,4622.22
627,7796500330693,226.0,452,25272.72
627,7794982772323,221.5,443,22005.51
627,7796367174816,22.5,150,2211.94
627,7798433266211,20.25,135,2302.94
627,7792942944495,26.4,220,2672.19
627,7793784931943,101.5,203,14212.81
627,7796621407801,110.5,221,13606.83
628,7795293838958,462.0,462,65254.33
628,7791140437251,165.0,330,15292.46
628,7797109574604,82.5,165,6887.17
628,7794275605425,248.0,496,25827.52
628,7796944635411,145.5,291,15642.16
628,7798297855082,357.0,357,29281.93
628,7795230959059,133.6,167,16333.36
628,7794759713707,227.0,454,31734.8
629,7796849220202,1251.0,417,130675.94
629,7797279633943,21.15,141,2996.06
629,7794792452258,63.0,420,5917.91
629,7792153479227,71.1,237,10342.13
629,7791468286467,190.5,381,23448.56
629,7795708455030,28.08,234,2438.27
629,7795263784650,22.32,186,2497.52
629,7795312202029,196.0,196,21973.39
629,7793587361847,187.0,187,15079.57
629,7797750329956,157.0,314,15247.77
629,7797321560146,39.75,159,5428.87
629,7791018816518,38.95,205,4246.96
630,7793835842981,156.0,312,22522.97
630,7791755537192,102.25,409,8592.2
630,7792180453630,154.0,154,14348.64
630,7791725831922,112.5,225,11576.16
630,7797095814675,34.56,288,4203.95
630,7799847724993,381.0,381,42422.92
630,7796502754352,54.9,366,5693.51
630,7798959087483,244.0,488,32337.58
630,7796940378305,230.4,288,26140.83
630,7798523318291,222.5,445,25300.77
630,7792170256282,227.0,227,32313.79
631,7794252126756,480.0,320,71886.41
631,7793296876713,57.0,300,7674.39
631,7797970639935,200.8,251,23953.95
631,7791125592028,245.0,490,34865.44
631,7794982067446,272.7,303,22348.9
631,7798406942403,38.4,256,3667.16
631,7793420019332,33.45,223,3888.29
631,7799500689935,143.7,479,20737.41
631,7793665745840,121.8,406,10603.27
631,7793435375361,250.0,250,23718.98
631,7794418825313,388.0,388,48877.34
632,7798399688426,250.0,500,35624.94
632,7795871865932,110.7,123,14607.75
632,7797203599481,300.0,300,44006.32
632,7798477839263,49.75,199,6693.6
632,7792383550500,447.0,447,47773.24
632,7792256638592,348.0,348,34704.88
632,7796194172035,151.5,303,20595.55
632,7791302023755,195.5,391,22072.24
632,7799371690223,53.55,357,7146.56
633,7797073447253,435.0,145,53263.19
633,7791737847449,489.0,489,63151.01
633,7799084282840,301.5,201,31028.18
633,7795712068276,107.0,214,11324.86
633,7796894266084,601.5,401,64960.16
633,7798810793548,164.0,164,16370.22
633,7796917216251,54.53,287,5699.51
633,7796373328561,113.0,226,12421.81
633,7793527327439,99.25,397,14867.2
633,7798698334090,128.0,128,13778.71
633,7795584642436,27.84,232,3412.15
633,7795131319733,20.1,134,2808.94
633,7799313393989,105.5,422,10830.65
633,7792026699436,25.25,101,2655.01
634,7795200100115,24.48,204,2003.91
634,7799380866850,277.5,185,37148.56
634,7793866147089,176.5,353,25518.84
634,7795167795692,184.5,369,22062.81
634,7799612745767,52.2,435,6826.57
634,7799466783416,46.5,186,4560.39
634,7793915372349,306.0,204,45705.97
634,7795968562661,50.64,422,4646.05
634,7796402667027,35.0,140,5185.62
634,7797526524909,163.0,326,13830.51
634,7795710525535,480.0,320,47923.21
635,7795383111645,158.5,317,22261.84
635,7791839952411,594.0,198,79443.77
635,7796142707217,83.5,334,10222.38
635,7792305691984,417.0,278,56457.67
635,7797425897537,951.0,317,106228.65
635,7797926128788,69.0,276,10036.11
635,7795308383717,116.75,467,13692.64
635,7799068408813,199.0,199,21933.76
635,7791589796098,58.25,233,7513.91
635,7796279269275,186.5,373,27944.1
635,7793376408486,435.0,435,50349.87
635,7793043583529,379.0,379,39578.67
635,7791662872727,1332.0,444,167922.48
635,7798426698353,954.0,318,132388.09
635,7797594372920,64.0,128,5848.79
636,7796870358020,438.0,146,47581.34
636,7794270057275,45.79,241,6716.63
636,7796687550418,303.0,303,30743.66
636,7799038893362,27.75,185,2426.68
636,7793104381316,951.0,317,86887.26
636,7797411649848,125.0,125,14459.36
637,7796986390587,189.0,126,22401.6
637,7799977853859,52.5,105,7620.94
637,7799150837880,234.5,469,28009.79
637,7798022582911,349.6,437,43815.93
637,7797057895085,446.4,496,55662.75
637,7796943343558,268.0,268,34550.87
637,7795619936399,185.0,185,25777.27
637,7793551860282,252.0,168,33248.43
637,7798236977350,303.0,202,33147.23
637,7791525126149,59.7,199,5916.78
637,7799415361896,278.0,278,26498.44
637,7795079936960,30.12,251,3133.02
637,7797406232118,636.0,424,86335.09
638,7795218010700,217.0,434,30576.57
638,7796939469980,486.0,486,43347.41
638,7796081113658,129.0,129,16618.38
638,7793395858988,346.5,231,34825.44
638,7794244073198,190.0,380,21352.15
638,7791111100774,128.0,128,18853.27
640,7796394355299,132.0,132,15532.75
640,7792127359005,199.8,222,24863.64
640,7792129667244,341.0,341,38328.0
640,7795772545844,150.5,301,13147.8
640,7799780730883,38.85,259,3985.76
640,7796880881937,451.0,451,54895.93
642,7792253854745,186.0,372,18865.84
642,7798637379020,210.0,140,18277.07
642,7794153232833,43.0,172,4164.34
642,7791902804695,170.0,170,23492.04
642,7791743645500,403.0,403,32304.96
642,7798628921048,48.3,322,4356.88
642,7798432812546,246.0,246,22157.39
643,7797215307266,115.5,231,16498.8
643,7798628921048,30.3,202,2660.3
643,7794153232833,79.25,317,10236.96
643,7792253854745,134.5,269,10812.16
643,7791902804695,314.0,314,25394.39
643,7796671729009,400.0,400,38887.05
643,7793667476005,56.0,112,7483.48
645,7794529298458,310.5,345,36917.12
645,7791101582321,188.5,377,17598.31
645,7794586376099,124.5,249,16479.61
645,7792177872288,128.0,128,11578.26
645,7794613729807,225.0,450,30781.28
645,7791620870660,123.5,247,10032.15
645,7799811982659,295.0,295,36815.23
645,7796599200837,312.0,390,25307.13
645,7793401865998,91.5,183,8863.73
646,7798796129574,242.5,485,33015.19
646,7792866262313,324.0,324,41751.35
646,7798996091923,51.5,206,5296.76
646,7791536253023,114.0,228,9300.89
646,7791667027669,217.8,242,29583.89
646,7799025642562,813.0,271,113703.15
646,7798775103997,43.25,173,4491.19
646,7797878021419,37.56,313,5304.28
646,7795347551984,57.3,382,6581.83
646,7791606847041,386.0,386,38439.93
646,7793758263881,122.0,122,10448.94
646,7794552553985,297.0,297,42039.69
646,7796049383334,64.03,337,5709.56
648,7796688234178,681.0,454,70900.71
648,7794560570285,129.0,258,15262.92
648,7795357392067,27.3,182,4079.48
648,7798977832143,206.0,412,19712.71
648,7793354885533,73.5,147,10976.92
648,7798608831541,364.0,364,49853.31
648,7798752808824,93.0,372,9884.5
648,7798310340956,50.5,101,4055.19
648,7799313513616,181.5,121,22805.44
649,7792930999145,51.96,433,7084.86
649,7791283265671,51.96,433,5317.55
649,7792283123656,39.12,326,3231.37
649,7799922071820,28.2,188,3990.84
649,7791782245090,279.0,279,32403.1
649,7798966257008,128.7,143,12952.71
649,7795395292112,67.0,268,6337.13
649,7796498224913,147.5,295,21860.44
649,7794229027716,51.84,432,5287.43
649,7791772737712,85.5,342,9308.89
649,7791657957213,208.5,417,29790.33
649,7793590590734,88.5,177,8186.16
649,7796566923584,421.0,421,53366.94
649,7795580267000,35.4,295,5096.9
650,7792543113463,45.0,300,5413.3
650,7799419831586,253.6,317,23970.5
650,7798937656826,180.0,360,15680.07
650,7799367650267,420.0,420,39511.68
650,7794992874412,491.0,491,56831.74
650,7799409526672,42.75,225,6082.92
650,7796718727774,136.0,136,12041.12
650,7796770075310,90.0,360,10946.28
651,7798032274806,81.0,162,6783.27
651,7798796129574,78.0,156,8764.88
651,7797878021419,24.36,203,3209.33
651,7799743629717,481.5,321,71869.84
651,7798289618602,286.0,286,37923.5
651,7795080568359,121.25,485,13594.44
651,7792527099888,162.5,325,21782.56
651,7799025642562,924.0,308,86002.86
651,7794552553985,306.0,306,37756.25
651,7799018167048,655.5,437,93494.84
651,7798996091923,59.75,239,5512.26
652,7797321560146,48.5,194,6860.55
652,7794792452258,64.5,430,8507.49
652,7793841092089,120.5,241,15469.93
652,7799094006534,21.28,112,2243.28
652,7794362181133,84.0,168,7821.7
652,7799468376509,251.2,314,33404.86
653,7799664051913,129.5,259,17280.94
653,7792503634470,222.0,444,18997.27
653,7799094299476,433.0,433,56619.4
653,7793522729055,257.0,257,32316.13
653,7796781443435,273.0,273,37810.11
654,7797910307004,110.5,221,12687.12
654,7793045606570,19.95,105,1639.46
654,7795769887583,59.4,396,8316.05
654,7793082968409,256.0,256,30270.1
654,7798519578539,47.69,251,5469.69
654,7795123421029,60.9,406,6121.18
654,7791151576267,90.0,360,7207.84
655,7795625218746,82.0,164,11834.23
655,7795640963052,34.8,232,3469.6
655,7798149247254,52.95,353,7137.03
655,7797954357544,111.5,223,10905.82
655,7793050823388,34.2,228,3250.76
655,7794483415405,66.0,440,6425.14
655,7798961173616,350.4,438,44438.75
655,7798314400394,290.0,290,37062.94
655,7795819445646,675.0,225,54971.38
655,7794697267232,30.59,161,3687.1
655,7794040577967,222.0,148,22991.01
655,7796035053424,70.5,141,9009.99
655,7796015639515,167.0,167,16448.21
655,7792420815936,200.5,401,17530.81
656,7791038257647,92.0,368,12562.16
656,7795414583480,167.5,335,13696.46
656,7791558965221,269.6,337,32528.65
656,7798679063346,103.0,206,11902.15
656,7792481367940,74.4,496,11112.19
656,7799184176572,96.5,386,11477.56
656,7797051564291,59.5,119,8461.12
656,7793597009590,189.0,378,27701.46
656,7793941973330,57.5,230,8270.31
656,7799204272787,159.5,319,17753.83
656,7798577934453,240.0,300,29133.14
657,7793043583529,462.0,462,62091.75
657,7797594372920,167.0,334,16012.31
657,7792305691984,703.5,469,88533.37
657,7795308383717,55.0,220,4865.01
657,7798426698353,939.0,313,128791.17
657,7795383111645,134.5,269,17148.93
658,7794668767005,355.0,355,36940.49
658,7791662872727,1332.0,444,128341.1
658,7791589796098,66.25,265,5896.69
658,7795308383717,96.75,387,14011.49
658,7796142707217,87.5,350,7786.93
658,7792006988474,94.0,188,10562.74
659,7798810793548,133.0,133,15705.23
659,7792338157346,323.0,323,27451.39
659,7799313393989,110.0,440,11229.22
659,7796373328561,108.5,217,9849.43
659,7791737847449,468.0,468,39105.01
659,7798698334090,342.0,342,49143.97
659,7793527327439,66.25,265,7961.56
659,7795131319733,71.1,474,9963.84
660,7799903354750,30.5,122,3334.95
660,7793492448458,135.0,135,15717.49
660,7799073231777,334.0,334,49023.11
660,7794349880674,34.65,231,4715.48
660,7799329850602,262.0,262,21245.33
660,7794670411523,370.0,370,48217.56
660,7792546154969,25.25,101,3154.62
661,7798179834261,256.0,256,26468.24
661,7792980176730,897.0,299,110598.02
661,7793456944517,39.71,209,4298.46
661,7799716661388,219.5,439,29172.94
661,7792151255546,36.75,147,3872.29
661,7799319870440,116.0,232,11648.08
661,7792446692658,227.0,454,26163.18
661,7796043675595,78.5,157,7680.31
661,7792721303078,264.0,264,26315.27
661,7797020475197,330.0,220,41913.09
661,7793062022950,190.5,381,21483.67
661,7799094665813,333.0,333,38567.35
661,7798697362493,443.0,443,60922.62
662,7794801577493,291.0,291,33541.35
662,7797004305996,440.0,440,58898.53
662,7794560158968,493.5,329,52694.68
662,7792766202220,388.0,485,49962.51
662,7795588432937,28.8,240,2628.0
662,7797683826132,330.0,330,43503.65
663,7794085753031,535.5,357,75998.62
663,7795273003345,393.6,492,31616.71
663,7795876806395,398.0,398,32881.85
663,7797573357052,150.5,301,20858.22
663,7794002215231,181.5,363,23038.56
663,7795997249977,80.5,161,10729.58
663,7798788618008,246.5,493,31368.68
664,7795780101639,149.5,299,17978.6
664,7791385265012,67.26,354,5648.1
664,7796842368122,64.75,259,6528.12
664,7799391454733,804.0,268,67667.61
664,7795226920229,146.0,146,20748.19
664,7799390963517,251.0,251,25385.21
664,7791753355372,458.0,458,51211.4
664,7791462402433,118.0,118,10231.69
664,7792308024967,147.5,295,16689.12
665,7799018167048,486.0,324,62483.87
665,7799743629717,360.0,240,32133.59
665,7795080568359,49.75,199,4528.42
665,7791536253023,68.5,137,9511.12
665,7798996091923,44.75,179,6643.52
665,7796049383334,57.0,300,7788.28
665,7791606847041,285.0,285,27887.53
665,7796901106840,360.0,360,31505.38
665,7799038901197,164.0,328,14072.69
665,7798775103997,79.5,318,10577.83
666,7795882073294,128.4,428,12759.22
666,7793770772030,63.75,425,6105.3
666,7795312202029,316.0,316,40244.26
666,7795263784650,57.96,483,5412.96
666,7792918400276,480.0,480,51960.77
666,7791468286467,93.0,186,9061.8
666,7797032501922,1260.0,420,165908.68
666,7797321560146,42.75,171,3575.29
666,7799468376509,160.8,201,19686.93
666,7792497365130,496.0,496,62181.51
667,7795212914580,64.8,432,8444.2
667,7797573357052,108.0,216,15631.59
667,7791867278800,71.75,287,7373.3
667,7797836922707,210.0,140,25169.47
667,7791084611460,79.5,318,8323.71
667,7799570725470,65.5,262,5897.38
667,7792908675670,122.0,122,14525.84
667,7797804236674,708.0,236,92104.08
667,7795876806395,469.0,469,38671.34
667,7794993758876,71.5,286,10180.24
667,7794197846628,383.0,383,41230.14
667,7795273003345,245.6,307,35235.92
667,7796384276968,51.3,342,7256.44
667,7791069264456,81.5,163,11944.84
668,7794161588542,316.5,211,30263.47
668,7795204476027,176.4,196,22345.55
668,7799073231777,321.0,321,42455.77
668,7796395889062,122.0,122,12472.22
668,7798107008241,59.0,118,6778.19
668,7799005390271,111.0,111,14388.17
668,7796618979002,32.28,269,2884.06
668,7794349880674,19.2,128,2594.63
668,7797851762843,600.0,400,82130.97
668,7798608341485,62.5,250,8824.57
668,7796711256739,41.4,276,3754.96
668,7794734794942,188.0,376,22225.92
668,7798440326230,603.0,201,84595.68
668,7794670411523,317.0,317,45363.88
669,7791943533330,346.5,385,38110.75
669,7791445395864,54.6,364,7023.15
669,7799148227303,225.6,282,28948.31
669,7797576413842,109.25,437,11907.73
669,7794852724782,76.0,152,10518.6
670,7794546579210,123.0,123,12084.83
670,7792391797273,114.0,114,9558.22
670,7795179228668,121.5,243,14476.3
670,7799953505745,191.0,191,26273.23
670,7798605321526,16.68,139,1757.66
670,7793718275102,242.0,484,35257.53
670,7791274187662,55.65,371,4872.0
670,7796054630340,192.0,192,28321.15
670,7795864311666,432.0,432,62707.12
670,7794316399778,53.25,213,6054.83
670,7792075238566,171.0,171,19683.92
670,7796623211692,93.6,104,10388.48
670,7799082873244,49.78,262,6777.69
670,7791531600093,270.0,180,38551.8
670,7791615918722,350.0,350,43602.37
671,7798773671893,121.0,121,17878.16
671,7799004895598,57.25,229,4665.13
671,7794175122449,150.5,301,14941.17
671,7796165432872,377.0,377,45051.44
671,7797568417172,204.0,408,17794.82
671,7793176742936,342.0,342,42746.45
671,7796125921526,201.0,402,26876.69
672,7796560381945,101.5,203,12980.08
672,7795692156010,121.5,243,11519.97
672,7795825003587,370.0,370,41824.87
672,7794145541928,789.0,263,85965.76
672,7798275272730,27.0,225,2949.81
672,7795139154601,435.0,290,41100.43
672,7792737431853,348.0,348,49144.99
672,7792856566464,59.5,119,7741.85
672,7798570440088,286.0,286,37342.73
672,7798155435833,28.68,239,3675.56
672,7799692307911,135.0,135,11249.13
672,7793038348729,24.0,160,3417.18
672,7799302887999,223.5,447,25509.75
672,7796086336388,41.64,347,6189.63
672,7798275818817,70.2,468,7468.33
673,7791424156332,104.0,104,13549.45
673,7791093151009,42.75,225,4964.45
673,7797947509471,112.0,112,11877.7
673,7794574145709,194.0,388,21632.94
673,7797037470890,82.5,165,8430.56
673,7791098995414,33.44,176,4075.15
673,7792501531374,70.35,469,10285.79
674,7792446692658,54.0,108,7035.28
674,7798179834261,227.0,227,28254.82
674,7795839603376,387.0,387,31373.91
674,7797020475197,415.5,277,39516.05
674,7792980176730,1146.0,382,147069.27
674,7792151255546,65.0,260,6274.42
674,7793019106170,306.0,306,42789.98
674,7799094665813,422.0,422,62000.9
674,7796043675595,248.5,497,25342.26
674,7798664048027,54.34,286,6596.94
674,7793456944517,54.34,286,6534.8
674,7794630433031,471.0,471,57826.81
674,7799716661388,169.0,338,24701.09
675,7798961173616,351.2,439,35325.86
675,7795625218746,219.5,439,27753.67
675,7797868153896,152.5,305,19471.49
675,7797766109310,190.0,380,16446.87
675,7798149247254,65.25,435,5651.27
675,7798314400394,299.0,299,37119.01
675,7795640963052,32.25,215,4246.01
675,7796035053424,232.0,464,23461.4
675,7794483415405,43.35,289,5014.34
675,7796412426686,711.0,474,57030.52
675,7795758261677,438.0,146,40265.11
675,7794040577967,447.0,298,64848.92
675,7798791158125,42.15,281,3764.94
675,7795242481355,47.88,252,4714.82
676,7794982772323,111.0,222,15918.29
676,7796500330693,218.0,436,24390.68
676,7794482289886,151.0,302,16623.58
676,7791111100774,280.0,280,34118.19
676,7791731209694,153.0,102,16177.37
676,7797724714225,124.5,249,11180.18
676,7797635884286,54.0,360,4324.12
676,7796807503043,68.25,455,6686.58
676,7793523573787,62.7,418,7054.1
676,7798433266211,30.15,201,2864.41
676,7795218010700,223.0,446,20328.99
676,7793037318518,616.5,411,52326.55
677,7795857220402,145.8,486,13651.17
677,7792712900098,21.15,141,1747.13
677,7794453808423,89.0,178,11374.22
677,7795407807648,38.7,258,3520.65
677,7798963887195,253.6,317,25601.91
677,7791663791445,1440.0,480,149584.76
677,7799086883588,196.0,196,19285.04
677,7796279260458,351.0,351,46791.99
677,7791450471822,273.0,273,35222.4
677,7793140617898,51.3,342,6221.46
678,7795007408875,239.0,478,22365.81
678,7795780101639,225.0,450,22285.52
678,7791753355372,418.0,418,40045.21
678,7791385265012,44.65,235,4925.37
678,7792315369787,51.0,204,5494.21
678,7793775849811,399.0,399,59618.43
678,7797067108766,100.0,200,8491.76
678,7794768035838,161.0,322,14520.58
678,7796842368122,38.75,155,3829.58
678,7798561278673,352.0,352,38285.15
678,7796768546067,109.0,109,10441.52
678,7791462402433,287.0,287,30216.11
678,7799391454733,822.0,274,106186.79
679,7797004305996,353.0,353,38169.55
679,7794538700461,181.8,202,22164.39
679,7794037165869,136.0,136,17047.52
679,7793387249114,222.0,222,24351.42
679,7796662657681,62.5,125,8978.28
680,7793590590734,52.5,105,5000.21
680,7795395292112,97.0,388,12706.03
680,7799933108680,95.5,191,9163.54
680,7791772737712,30.25,121,4410.19
680,7792283123656,58.68,489,8018.59
681,7798029351100,519.0,346,72968.63
681,7793561329242,43.44,362,6274.82
681,7794369845910,109.75,439,14543.14
